,audio_filepath,duration,text
12810,./dataset/en/clips/common_voice_en_27464.wav,2.544,A man walking through an empty classroom
12811,./dataset/en/clips/common_voice_en_638011.wav,2.784,That's all I want to know.
12812,./dataset/en/clips/common_voice_en_19775171.wav,6.072,Who lives now?
12813,./dataset/en/clips/common_voice_en_19775172.wav,6.096,"The book is entitled ""Campy - The Two Lives of Roy Campanella""."
12814,./dataset/en/clips/common_voice_en_19775173.wav,6.624,"It is most common in dairy cattle, but is occasionally seen in beef cattle."
12815,./dataset/en/clips/common_voice_en_19775174.wav,4.728,Lipidomics refers to the analysis of lipids.
12816,./dataset/en/clips/common_voice_en_19775254.wav,4.608,"Since that time, numerous other chapters have been released."
12817,./dataset/en/clips/common_voice_en_19775256.wav,4.56,Shadbolt was also an active art historian and biographer.
12818,./dataset/en/clips/common_voice_en_19775257.wav,6.36,The inside wall is covered by the parietal peritoneum.
12819,./dataset/en/clips/common_voice_en_19725461.wav,5.664,"They lived in a mansion in San Antonio, Texas."
12820,./dataset/en/clips/common_voice_en_19725463.wav,4.056,"Don't sit there staring at me, Watts."
12821,./dataset/en/clips/common_voice_en_19725465.wav,5.016,Some editions include the song in the track listing.
12822,./dataset/en/clips/common_voice_en_19725531.wav,7.92,The land was predominantly used by farmers for rearing animals and growing crops.
12823,./dataset/en/clips/common_voice_en_19725533.wav,5.352,Students are eligible to enroll at the age of three.
12824,./dataset/en/clips/common_voice_en_19725534.wav,6.048,"The blast, which caused widespread damage, was heard over a mile away."
12825,./dataset/en/clips/common_voice_en_19725535.wav,7.44,"""Waller"" again downed one and helped to destroy another Japanese attacker."
12826,./dataset/en/clips/common_voice_en_18258885.wav,3.168,Less is more.
12827,./dataset/en/clips/common_voice_en_18264295.wav,3.576,I left the car at the garage.
12828,./dataset/en/clips/common_voice_en_20050475.wav,4.08,The local public school was good.
12829,./dataset/en/clips/common_voice_en_20050476.wav,9.504,"The consortium included Gama Endustri Tesisleri Imalat ve Montaj, Nurol Construction."
12830,./dataset/en/clips/common_voice_en_20050494.wav,4.848,The two competed as a tag team on SmackDown!
12831,./dataset/en/clips/common_voice_en_20050498.wav,6.144,"In addition to drawn art, ""Crazy"" experimented with fumetti."
12832,./dataset/en/clips/common_voice_en_20050500.wav,10.248,"However, the novel ends before revealing whether they eventually go through with this plan."
12833,./dataset/en/clips/common_voice_en_20050501.wav,4.872,The Legend admitted to sampling Wham!
12834,./dataset/en/clips/common_voice_en_20050505.wav,7.752,"Only divers who work for tourist attractions use white, partially transparent suits."
12835,./dataset/en/clips/common_voice_en_19573545.wav,5.28,"However, there are several junior cousins, some with young sons."
12836,./dataset/en/clips/common_voice_en_19573546.wav,5.232,The blistering of painted surfaces may be caused in several ways.
12837,./dataset/en/clips/common_voice_en_19573547.wav,5.88,All three of the Kinzie children eventually moved as adults to Chicago.
12838,./dataset/en/clips/common_voice_en_19573548.wav,6.024,The rest of the muscle arises by numerous short tendinous fibers.
12839,./dataset/en/clips/common_voice_en_19573549.wav,4.872,They are a part of the Ambalavasi community in Kerala.
12840,./dataset/en/clips/common_voice_en_19573552.wav,6.528,One historian described them as the military arm of the Democratic Party.
12841,./dataset/en/clips/common_voice_en_19573554.wav,4.656,In Scandinavia crullers are common at Christmas.
12842,./dataset/en/clips/common_voice_en_19342102.wav,8.184,Two years later the Cardinals made him their first round choice.
12843,./dataset/en/clips/common_voice_en_19342103.wav,7.224,Some of his work is thought to be inspired by the Hudson River School.
12844,./dataset/en/clips/common_voice_en_19342105.wav,5.424,Yet these works have an intimate atmosphere.
12845,./dataset/en/clips/common_voice_en_19342106.wav,4.704,It is the east gate of Victoria Harbour.
12846,./dataset/en/clips/common_voice_en_19342108.wav,7.536,"His father owns Jang Group, the largest group of newspapers in Pakistan."
12847,./dataset/en/clips/common_voice_en_19342110.wav,5.184,They also played at the X-Games.
12848,./dataset/en/clips/common_voice_en_19342114.wav,8.064,"The opera featured music written for accordion, violin and five vocalists."
12849,./dataset/en/clips/common_voice_en_19949276.wav,9.024,"Spotswood is known for the Victorian Science Museum, known as Scienceworks."
12850,./dataset/en/clips/common_voice_en_19949277.wav,8.016,"Enraged students threatened to strike, but were compelled not to upon Suzzallo's request."
12851,./dataset/en/clips/common_voice_en_19949278.wav,9.168,"He was sometimes also credited as Jaimes Gaines, Jim Gaines, and James Gainers."
12852,./dataset/en/clips/common_voice_en_19949279.wav,6.36,Chappell's leadership qualities stood out in a number of tight situations.
12853,./dataset/en/clips/common_voice_en_19949281.wav,5.712,They might also suck juices out the stem of a plant nearby.
12854,./dataset/en/clips/common_voice_en_19949323.wav,4.704,Native Americans began slowly to adopt white culture.
12855,./dataset/en/clips/common_voice_en_19949324.wav,6.024,The federal government is the main source of income for state governments.
12856,./dataset/en/clips/common_voice_en_17273926.wav,6.264,Let's decide where should we hide in this closed department store.
12857,./dataset/en/clips/common_voice_en_11417.wav,4.92,She went to the pharmacy to get her pills.
12858,./dataset/en/clips/common_voice_en_11422.wav,5.976,The experience in the coffin was literally immersive.
12859,./dataset/en/clips/common_voice_en_11423.wav,12.36,How are you doing today?
12860,./dataset/en/clips/common_voice_en_19741061.wav,8.52,"The story was soon fictionalized as a storyline in the Australian soap opera ""Neighbours""."
12861,./dataset/en/clips/common_voice_en_19741062.wav,5.52,It was third largest National park of India.
12862,./dataset/en/clips/common_voice_en_19741064.wav,8.352,"Finland's best results, including their victory, came during all-televote years."
12863,./dataset/en/clips/common_voice_en_19741065.wav,5.424,It is now operated as a heritage railway.
12864,./dataset/en/clips/common_voice_en_19741096.wav,9.192,Within a matter of weeks the goldfields administration shifted from Buninyong to Ballarat.
12865,./dataset/en/clips/common_voice_en_19741104.wav,5.664,Grimoldby used to have a railway station.
12866,./dataset/en/clips/common_voice_en_19741106.wav,5.664,He was the sole American in Supertramp's lineup.
12867,./dataset/en/clips/common_voice_en_11473.wav,5.424,People are crouched on the ground preparing something in a metal dish.
12868,./dataset/en/clips/common_voice_en_11475.wav,4.824,A worker with face protection is using a machine.
12869,./dataset/en/clips/common_voice_en_11476.wav,5.544,A young snowboarder catches some air on his black snowboard.
12870,./dataset/en/clips/common_voice_en_11477.wav,6.816,A little girl with arms outstretched is posing at the beach.
12871,./dataset/en/clips/common_voice_en_11478.wav,6.024,"A woman walking in rain, with a black shirt on."
12872,./dataset/en/clips/common_voice_en_11480.wav,6.264,A mother and her newborn baby sharing a moment with their grandparents.
12873,./dataset/en/clips/common_voice_en_11481.wav,8.184,One man wearing patterned shirt and pants is welding while standing on a dirt floor.
12874,./dataset/en/clips/common_voice_en_20025781.wav,7.872,"The fastest team faced the eighth-fastest, the second-fastest faced the third, and so forth."
12875,./dataset/en/clips/common_voice_en_20025782.wav,5.904,The Stornoway Trust was formed and continues to administer the parish for the people.
12876,./dataset/en/clips/common_voice_en_20025784.wav,5.736,Hickey Freeman uses E. Thomas fabric for some of their garments.
12877,./dataset/en/clips/common_voice_en_20025806.wav,6.12,"It is named after the ""Herald Sun"", Melbourne's only daily tabloid newspaper."
12878,./dataset/en/clips/common_voice_en_20025807.wav,6.336,"It elects the court's president, vice-president, registrar and deputy registrar."
12879,./dataset/en/clips/common_voice_en_20025808.wav,6.792,It focuses on Kaku's studies of higher dimensions referred to as hyperspace.
12880,./dataset/en/clips/common_voice_en_20025810.wav,5.784,This first short list is from stamps in that early period.
12881,./dataset/en/clips/common_voice_en_34331.wav,5.712,A man dressed in formal attire is playing the bass.
12882,./dataset/en/clips/common_voice_en_34332.wav,8.448,"Two men are playing basketball, and one man is making a shot."
12883,./dataset/en/clips/common_voice_en_34334.wav,4.512,A young girl in front of a field of green.
12884,./dataset/en/clips/common_voice_en_34335.wav,4.704,A little boy surrounded by birds in a park.
12885,./dataset/en/clips/common_voice_en_34336.wav,7.08,One man plays guitar while another plays the drums on a stage.
12886,./dataset/en/clips/common_voice_en_34338.wav,5.952,Baby loving his or her first time in the swing.
12887,./dataset/en/clips/common_voice_en_34339.wav,8.304,Two police officers look at a house from a distance with binoculars.
12888,./dataset/en/clips/common_voice_en_153922.wav,4.824,I will be meeting my brother's daughter to take the ferry to Vashon for a few days.
12889,./dataset/en/clips/common_voice_en_19294214.wav,4.824,I can't find my way home!
12890,./dataset/en/clips/common_voice_en_19294215.wav,5.616,Mayer almost committed suicide after he discovered this fact.
12891,./dataset/en/clips/common_voice_en_19294217.wav,5.976,The Harper High School mascot was Bearcats.
12892,./dataset/en/clips/common_voice_en_19294218.wav,6.216,She had been a professor of psychology at the University of Minnesota.
12893,./dataset/en/clips/common_voice_en_19294229.wav,8.544,"In retaliation, Ibrahim burnt down Argos before returning to Tripoli."
12894,./dataset/en/clips/common_voice_en_19294231.wav,7.824,Saint Louis County Library operates the Indian Trails Branch in Vinita Park.
12895,./dataset/en/clips/common_voice_en_19294233.wav,6.024,"Wong lives in South San Francisco, California."
12896,./dataset/en/clips/common_voice_en_18712005.wav,8.4,Svitavy District incorporates parts of historical regions of Bohemia and Moravia.
12897,./dataset/en/clips/common_voice_en_18712007.wav,6.096,"Now the region only supports one main economy, livestock rearing."
12898,./dataset/en/clips/common_voice_en_18712009.wav,6.384,He also served in the Georgia state legislature as Senator of Laurens County.
12899,./dataset/en/clips/common_voice_en_18712015.wav,6.024,In the south it bordered on the Sorbian language area in Lusatia.
12900,./dataset/en/clips/common_voice_en_18712016.wav,3.792,There is no pure-strategy equilibrium.
12901,./dataset/en/clips/common_voice_en_18712017.wav,4.848,The magazine was issued approximately quarterly after that time.
12902,./dataset/en/clips/common_voice_en_18712018.wav,6.264,"During his tenure as mayor, Calgary hosted a number of prominent visitors."
12903,./dataset/en/clips/common_voice_en_36731.wav,2.376,What's the weather in Florida?
12904,./dataset/en/clips/common_voice_en_36732.wav,3.984,Where did everything go?
12905,./dataset/en/clips/common_voice_en_20005433.wav,7.104,She was the first black female to graduate from Central High School.
12906,./dataset/en/clips/common_voice_en_20005435.wav,4.776,"Sims was born in Kennington, London, England."
12907,./dataset/en/clips/common_voice_en_20005466.wav,6.936,It is usually served with a restaurant-specific signature dipping sauce.
12908,./dataset/en/clips/common_voice_en_20005468.wav,5.592,This move saves him several millions of pounds in tax annually.
12909,./dataset/en/clips/common_voice_en_20005469.wav,7.752,"Their marriage is lyrically described in the Ugaritic text ""Nikkal and the Kathirat""."
12910,./dataset/en/clips/common_voice_en_20005471.wav,5.184,"Louis Witten was born to a Jewish family in Baltimore, Maryland."
12911,./dataset/en/clips/common_voice_en_20005472.wav,6.072,"It is named for Claude E. Shannon, who was also the first recipient."
12912,./dataset/en/clips/common_voice_en_17724246.wav,1.464,Money makes the mare to go.
12913,./dataset/en/clips/common_voice_en_18697839.wav,10.512,A resister may decide to reduce their tax paid through illegal tax evasion.
12914,./dataset/en/clips/common_voice_en_18697840.wav,7.368,The church displays some Louis Comfort Tiffany stained glass windows.
12915,./dataset/en/clips/common_voice_en_18697842.wav,7.752,"""Eriogonum crocatum"" has entered limited cultivation in native plant gardens and xeriscaping."
12916,./dataset/en/clips/common_voice_en_18697845.wav,6.096,"Their son, Isa Khan, was born in Sarail."
12917,./dataset/en/clips/common_voice_en_18697864.wav,7.32,"The traditional dates of Guisin's rule are based on the ""Samguk Sagi""."
12918,./dataset/en/clips/common_voice_en_18697867.wav,4.536,The hofje has places for six women.
12919,./dataset/en/clips/common_voice_en_18697868.wav,7.032,Bernini employed him for nearly a decade in diverse projects.
12920,./dataset/en/clips/common_voice_en_19717565.wav,4.296,"King, Buddy Guy and Cream among others."
12921,./dataset/en/clips/common_voice_en_19717566.wav,6.216,The site today is Audubon Park and Audubon Zoo in uptown New Orleans.
12922,./dataset/en/clips/common_voice_en_19717568.wav,4.824,They resettled many in Jamaica and the Bahamas.
12923,./dataset/en/clips/common_voice_en_19717572.wav,5.784,The town of Unnao is the district headquarters.
12924,./dataset/en/clips/common_voice_en_19717597.wav,6.456,"While there she became pregnant, essentially putting her out of commission."
12925,./dataset/en/clips/common_voice_en_19717599.wav,6.456,These then proceed in convoy via an indirect southerly route to Toulouse.
12926,./dataset/en/clips/common_voice_en_19717601.wav,4.536,Field promised that he would only govern in majority.
12927,./dataset/en/clips/common_voice_en_18740933.wav,5.352,The act was criticized on several grounds.
12928,./dataset/en/clips/common_voice_en_18740934.wav,9.936,"National courses are provided in powered flying, aeronautical navigation, gliding and bushcraft."
12929,./dataset/en/clips/common_voice_en_18740935.wav,7.608,The following years led to an estrangement between Barbarossa and Henry.
12930,./dataset/en/clips/common_voice_en_18740987.wav,5.472,At this time he was being mentored by Paul Watson.
12931,./dataset/en/clips/common_voice_en_18740989.wav,6.144,The attempted homicide rate has fallen at a faster rate than the homicide rate.
12932,./dataset/en/clips/common_voice_en_18740990.wav,6.144,He decided to add the A and S line to the Erie.
12933,./dataset/en/clips/common_voice_en_18740991.wav,7.488,Headmaster Douglas Fleming has referred to the final product as the Field of Dreams.
12934,./dataset/en/clips/common_voice_en_66393.wav,4.944,Three female soccer players collide when trying to headbutt the ball
12935,./dataset/en/clips/common_voice_en_66395.wav,4.944,Two little girls in red and black costumes are posing for a picture
12936,./dataset/en/clips/common_voice_en_66396.wav,5.736,A young girl and baby boy are swimming underwater in a pool
12937,./dataset/en/clips/common_voice_en_66397.wav,5.592,Employees working the registers at a grocery store
12938,./dataset/en/clips/common_voice_en_66398.wav,4.344,A man fires a sub machine gun on a firing range
12939,./dataset/en/clips/common_voice_en_66400.wav,7.992,Three happy boys wearing blue bathing suits hold hands as they jump into an outdoors swimming pool
12940,./dataset/en/clips/common_voice_en_66401.wav,3.84,A bearded man sits with a cocktail
12941,./dataset/en/clips/common_voice_en_19368061.wav,6.336,Shultz steadily sold off property in order to maintain himself.
12942,./dataset/en/clips/common_voice_en_19368062.wav,5.184,"‘These are the earliest flowers at the Heights,’ she exclaimed."
12943,./dataset/en/clips/common_voice_en_19368063.wav,6.096,This decision required lawmakers to adjust boundaries in line with the Court's ruling.
12944,./dataset/en/clips/common_voice_en_19368065.wav,4.224,The village of Fiksdal lies to the northwest.
12945,./dataset/en/clips/common_voice_en_19368071.wav,2.976,Her character left in season two.
12946,./dataset/en/clips/common_voice_en_19368072.wav,10.104,"He was also one of the founding fathers of the ""Sunderland Echo"" newspaper."
12947,./dataset/en/clips/common_voice_en_19368073.wav,5.784,Most of the rainfall occurs during the winter and averages annually.
12948,./dataset/en/clips/common_voice_en_20061127.wav,9.288,"Despite the ownership changes, neither Ottawa nor Shreveport played well."
12949,./dataset/en/clips/common_voice_en_20061128.wav,8.568,"The current ""Man with the Mic"" is Alex Davoodi."
12950,./dataset/en/clips/common_voice_en_20061129.wav,7.032,She attended the Wolverhampton Municipal Grammar School.
12951,./dataset/en/clips/common_voice_en_20061189.wav,9.984,"Thus, in his time, sufficient money accumulated in the Church coffers."
12952,./dataset/en/clips/common_voice_en_20061190.wav,7.44,The animal matter is sometimes supplemented with berries.
12953,./dataset/en/clips/common_voice_en_20061191.wav,7.512,"The blazon of the municipal coat of arms is Azure, a Key Or."
12954,./dataset/en/clips/common_voice_en_20061192.wav,6.888,The Grace family lived at Okells Farm and Court Farm.
12955,./dataset/en/clips/common_voice_en_138719.wav,10.728,"It has always been a mystery to me why this bias cannot be fixed by calibration, because it is so consistent."
12956,./dataset/en/clips/common_voice_en_138720.wav,3.024,I found it out a little late.
12957,./dataset/en/clips/common_voice_en_62625.wav,4.296,This invention might mean the end of all illness.
12958,./dataset/en/clips/common_voice_en_62627.wav,5.544,The company's stock value increased dramatically after they found a new medicine.
12959,./dataset/en/clips/common_voice_en_19731418.wav,6.216,"Taylor held on to the title, defeating Spinks in a split decision."
12960,./dataset/en/clips/common_voice_en_19731419.wav,7.824,The tiny cartridge has also been used in some precision crafted target pistols.
12961,./dataset/en/clips/common_voice_en_19731434.wav,7.584,He also cited Taras Shevchenko and Ukrainian folklore as major influences.
12962,./dataset/en/clips/common_voice_en_19731521.wav,6.744,For the next four years Ashworth maintained the club's smooth progress.
12963,./dataset/en/clips/common_voice_en_19731522.wav,6.144,"Before her sex-change operation, Cachita was a restaurant worker."
12964,./dataset/en/clips/common_voice_en_19731524.wav,6.936,Wulfgar then takes his family to Mithral Hall to live with his old friends.
12965,./dataset/en/clips/common_voice_en_19731525.wav,6.264,Her focus was on promoting the college within the community to increase its visibility.
12966,./dataset/en/clips/common_voice_en_19817170.wav,9.312,"Flowers are pink, orange, red or yellow with a characteristic spiny tube."
12967,./dataset/en/clips/common_voice_en_19817171.wav,6.6,"The town itself was contained within the ""Penistone Urban District""."
12968,./dataset/en/clips/common_voice_en_19817172.wav,7.512,Medieval depictions of Mary in infancy often include her birth by Saint Anne.
12969,./dataset/en/clips/common_voice_en_19817174.wav,4.728,The route continues northward to Watertown.
12970,./dataset/en/clips/common_voice_en_19817195.wav,4.128,Local media were given a tour the next day.
12971,./dataset/en/clips/common_voice_en_19817197.wav,4.008,After a short fight the Polish unit surrendered.
12972,./dataset/en/clips/common_voice_en_19817199.wav,7.32,He is also the author of many textbooks regarding criminal justice and related topics.
12973,./dataset/en/clips/common_voice_en_19764559.wav,3.504,"No, I don't want you with me."
12974,./dataset/en/clips/common_voice_en_19764560.wav,3.144,It is a skeletal muscle.
12975,./dataset/en/clips/common_voice_en_19764561.wav,3.336,Does the file import properly?
12976,./dataset/en/clips/common_voice_en_19764562.wav,5.328,This music screams of its era and that's the reason why it's so enjoyable.
12977,./dataset/en/clips/common_voice_en_19764884.wav,6.0,The defense surprisingly did not call for Booth's diary to be produced in court.
12978,./dataset/en/clips/common_voice_en_19764887.wav,4.608,It was released in both hardcover and softcover formats.
12979,./dataset/en/clips/common_voice_en_19764888.wav,3.408,"However, there was no confirmation."
12980,./dataset/en/clips/common_voice_en_19827874.wav,5.4,Van den Bossche was wounded in the struggle but managed to escape.
12981,./dataset/en/clips/common_voice_en_19827877.wav,4.56,Lebanon has universal adult suffrage.
12982,./dataset/en/clips/common_voice_en_19827878.wav,4.344,The province laid in the northeast of the country.
12983,./dataset/en/clips/common_voice_en_19827879.wav,4.536,After Lazarus' death the administration changed.
12984,./dataset/en/clips/common_voice_en_19827880.wav,4.032,The highway continues north and leaves town.
12985,./dataset/en/clips/common_voice_en_19827881.wav,3.696,The city was founded by the Romans.
12986,./dataset/en/clips/common_voice_en_19827883.wav,7.656,"Also called ""Koli kaDam"" in Hyderabad, or ""Champul"" in other parts of India."
12987,./dataset/en/clips/common_voice_en_159280.wav,5.904,I'm going to live a normal life and have a home.
12988,./dataset/en/clips/common_voice_en_19826379.wav,4.032,"The first was ""Chicago""."
12989,./dataset/en/clips/common_voice_en_19826380.wav,7.056,The second priority was to diversify the relationship with other countries.
12990,./dataset/en/clips/common_voice_en_19826381.wav,5.712,The underbrim is covered with merino cloth.
12991,./dataset/en/clips/common_voice_en_19826382.wav,5.616,The album features Fear Factory vocalist Burton C. Bell.
12992,./dataset/en/clips/common_voice_en_19826383.wav,5.568,The fundamental group of an H-space is abelian.
12993,./dataset/en/clips/common_voice_en_19826384.wav,8.952,Metropolitan archbishops historically wielded great administrative powers over the suffragan dioceses.
12994,./dataset/en/clips/common_voice_en_19826385.wav,4.056,Party membership was revoked.
12995,./dataset/en/clips/common_voice_en_426687.wav,4.032,Paste can cleanse the most dirty brass.
12996,./dataset/en/clips/common_voice_en_19737100.wav,7.8,During its initial period the paper was published in the morning.
12997,./dataset/en/clips/common_voice_en_19737101.wav,10.08,The angle averaged interaction is given by the following equation.
12998,./dataset/en/clips/common_voice_en_19737102.wav,6.528,He was on the disabled list for the entire season with a shoulder injury.
12999,./dataset/en/clips/common_voice_en_19737103.wav,7.248,Cables are used extensively in electronic devices for power and signal circuits.
13000,./dataset/en/clips/common_voice_en_19737104.wav,7.152,"Fendt has not confirmed production of this machine, and it remains in prototype stage."
13001,./dataset/en/clips/common_voice_en_19737127.wav,4.152,The garden is open all year round.
13002,./dataset/en/clips/common_voice_en_19737129.wav,4.152,Our focus is on recovery from the recession.
13003,./dataset/en/clips/common_voice_en_19941882.wav,6.528,Self-induced eddy currents are responsible for the skin effect in conductors.
13004,./dataset/en/clips/common_voice_en_19941883.wav,3.312,There are differences.
13005,./dataset/en/clips/common_voice_en_19941885.wav,5.424,Charts are announced on Saturday mornings and feature twenty tracks.
13006,./dataset/en/clips/common_voice_en_19941912.wav,4.92,He would play a pivotal role in the company's development.
13007,./dataset/en/clips/common_voice_en_19941913.wav,5.04,Other towns within the commune include Hassel and Syren.
13008,./dataset/en/clips/common_voice_en_19941915.wav,7.224,The spoken language shared by all the Turko-Mongolians throughout the area was Chaghatay.
13009,./dataset/en/clips/common_voice_en_19941916.wav,6.456,This aircraft is still on display today along with his service decorations and uniform.
13010,./dataset/en/clips/common_voice_en_19690594.wav,6.12,"For most of the next decade, the race would be held at Zolder."
13011,./dataset/en/clips/common_voice_en_19690596.wav,7.632,"There is also large production of soybeans, corn, rice, beans, and also some coffee."
13012,./dataset/en/clips/common_voice_en_19690598.wav,6.936,"Formation symmetry was common in minstrel shows, as well as parade."
13013,./dataset/en/clips/common_voice_en_19690757.wav,5.184,He and his wife leave the carnival.
13014,./dataset/en/clips/common_voice_en_19690758.wav,5.544,I have grown very skilful in hiding things.
13015,./dataset/en/clips/common_voice_en_19690760.wav,5.712,"For more details, please see Hughes Aircraft."
13016,./dataset/en/clips/common_voice_en_19690761.wav,4.344,It is famed for its timber and resin.
13017,./dataset/en/clips/common_voice_en_626361.wav,3.792,It sounded as if you said no charge.
13018,./dataset/en/clips/common_voice_en_18452406.wav,3.456,Thanks so much for the kind pressie.
13019,./dataset/en/clips/common_voice_en_18452407.wav,4.92,Swiss citizens can very often speak French and German.
13020,./dataset/en/clips/common_voice_en_18478539.wav,3.984,We wouldn't have a fellow like that at Eton.
13021,./dataset/en/clips/common_voice_en_18478541.wav,4.488,For always there will be greater and lesser persons than yourself.
13022,./dataset/en/clips/common_voice_en_18478543.wav,7.512,The robotics group was talking about trying to snag some geography types to do some sort of collaboration.
13023,./dataset/en/clips/common_voice_en_72515.wav,8.424,Downward facing dog is a great Yoga position for back aches.
13024,./dataset/en/clips/common_voice_en_18713771.wav,7.752,"Various species, including ""R. stolonifer"", may cause soft rot in sweet potatoes and ""Narcissus""."
13025,./dataset/en/clips/common_voice_en_18713772.wav,7.752,"Killjoy befriended Pantera frontman Phil Anselmo, shortly after Necrophagia's demise."
13026,./dataset/en/clips/common_voice_en_18713774.wav,4.992,Herberger overhauled the national team after the tournament.
13027,./dataset/en/clips/common_voice_en_18713775.wav,6.552,"Roy spent the majority of her childhood on a farm in Lac-des-Aigles, Quebec."
13028,./dataset/en/clips/common_voice_en_18713781.wav,7.44,Polypropylene is another common polyolefin which is made from the olefin propylene.
13029,./dataset/en/clips/common_voice_en_18713783.wav,6.6,"Fukang's economy relies primarily on heavy industry, agriculture and tourism."
13030,./dataset/en/clips/common_voice_en_18713784.wav,6.336,"The name of the typhoon comes from the Tagalog term ""Talim"", which means 'sharpness'."
13031,./dataset/en/clips/common_voice_en_19679749.wav,8.616,Public opinion seems to be strongly against changing the flag at the moment.
13032,./dataset/en/clips/common_voice_en_19679750.wav,7.584,"They are set to music in five ragas: Nata, Gaula, Arabhi, Varali and Sri."
13033,./dataset/en/clips/common_voice_en_19679751.wav,7.704,In the early part of its history Malta was also exposed to Arab influences.
13034,./dataset/en/clips/common_voice_en_19679752.wav,9.336,"Their name is Sanskrit for ""of practical application - layer - garment"" or similar."
13035,./dataset/en/clips/common_voice_en_19679784.wav,7.224,"While working at the talk show, Bell met advertising agent William J."
13036,./dataset/en/clips/common_voice_en_19679786.wav,7.344,"Three of these are in the city at Waverley Bridge, Hanover Street and Haymarket."
13037,./dataset/en/clips/common_voice_en_19679788.wav,5.496,That was quite a while ago and I rarely think about it.
13038,./dataset/en/clips/common_voice_en_17721926.wav,4.368,Detach the hydrogen atom from the cyanide molecule.
13039,./dataset/en/clips/common_voice_en_18431491.wav,6.288,"Always working, Aunt Dahlia, always working."
13040,./dataset/en/clips/common_voice_en_18431498.wav,2.952,I am going to need more information from you
13041,./dataset/en/clips/common_voice_en_1722.wav,5.424,I've made some delicious pancakes this morning.
13042,./dataset/en/clips/common_voice_en_1723.wav,5.808,Add the artist to the Latin Jazz playlist.
13043,./dataset/en/clips/common_voice_en_1727.wav,5.928,Add Tony Kakko music to Street Dance playlist
13044,./dataset/en/clips/common_voice_en_20043273.wav,9.072,"He was famous for his avant-garde concrete poems and ""haiku""."
13045,./dataset/en/clips/common_voice_en_20043275.wav,6.456,He was able to hold out until the British again retreated.
13046,./dataset/en/clips/common_voice_en_20043277.wav,8.784,"The ""Banorte"" trademark is a well-known mark in Mexico."
13047,./dataset/en/clips/common_voice_en_20043283.wav,8.976,"He largely outshone the district's Whig elector, ex-Governor Neill S. Brown."
13048,./dataset/en/clips/common_voice_en_20043285.wav,3.936,Northernmost point on the line.
13049,./dataset/en/clips/common_voice_en_20043286.wav,7.68,He also played first class cricket for Middlesex and Leicestershire.
13050,./dataset/en/clips/common_voice_en_20043287.wav,6.432,A hard pressed King Ferdinand agreed to confirm Ball as Governor of Malta.
13051,./dataset/en/clips/common_voice_en_19942777.wav,7.728,"Later, at the Coliseum, the final battle for Metru Nui begins."
13052,./dataset/en/clips/common_voice_en_19942778.wav,5.352,It was last pre-midseason break match.
13053,./dataset/en/clips/common_voice_en_19942779.wav,7.56,"Running expenses are much reduced, as is the unpredictable nature of the open circuit."
13054,./dataset/en/clips/common_voice_en_19942780.wav,5.808,It is mainly and preponderantly a game of skill.
13055,./dataset/en/clips/common_voice_en_19942782.wav,6.024,The building has since been developed into terraced homes.
13056,./dataset/en/clips/common_voice_en_19942783.wav,5.856,Mitchell was adamant about his fellowship not being a denomination.
13057,./dataset/en/clips/common_voice_en_19942784.wav,3.528,She became a pediatrician.
13058,./dataset/en/clips/common_voice_en_561674.wav,4.32,You'll take fifty and like it!
13059,./dataset/en/clips/common_voice_en_561683.wav,3.6,That's only the beginning.
13060,./dataset/en/clips/common_voice_en_561699.wav,3.216,Only us explorers can get it.
13061,./dataset/en/clips/common_voice_en_19612459.wav,5.952,"During his career, he became active in both business and public service."
13062,./dataset/en/clips/common_voice_en_19612460.wav,5.712,"These events are open to the public, with dining discounts for Foundation members."
13063,./dataset/en/clips/common_voice_en_19612461.wav,7.512,"Afterward, Bishop and seven others including several cabinet ministers were rounded up and executed."
13064,./dataset/en/clips/common_voice_en_19612462.wav,4.92,With these schools they creates the Easton Valley Community School District.
13065,./dataset/en/clips/common_voice_en_19612464.wav,3.744,He makes no mention of Phryne's alleged offer.
13066,./dataset/en/clips/common_voice_en_19612501.wav,3.6,The choir is Early English in style.
13067,./dataset/en/clips/common_voice_en_19612503.wav,5.376,"Though boards are standard, go can be played on another size board."
13068,./dataset/en/clips/common_voice_en_20043527.wav,6.072,Few M and StL shareholders had a direct connection to the company.
13069,./dataset/en/clips/common_voice_en_20043528.wav,7.992,I find religious people hideous.
13070,./dataset/en/clips/common_voice_en_20043529.wav,5.736,"Another important exchange was the Liverpool Cotton Exchange in Liverpool, England."
13071,./dataset/en/clips/common_voice_en_20043530.wav,5.592,Original headquarters and main research and development facility remain in Italy.
13072,./dataset/en/clips/common_voice_en_20043531.wav,6.6,"Whilst practice torpedoes are fired fairly frequently, they behave differently from warshots."
13073,./dataset/en/clips/common_voice_en_20043547.wav,6.096,"The county is named after John Adams, the second President of the United States."
13074,./dataset/en/clips/common_voice_en_20043548.wav,6.504,These and the s are sometimes considered to form a single class.
13075,./dataset/en/clips/common_voice_en_18456619.wav,5.28,"Well, right-ho, of course, but I think you ought to have."
13076,./dataset/en/clips/common_voice_en_18456620.wav,3.6,Pray silence for tonight’s speaker.
13077,./dataset/en/clips/common_voice_en_18456622.wav,3.36,We’re all out of gin: send help!
